Engineering strain,Tensile stress (GPa)
0.0,-1.07865608056316
0.000749999999999878,-0.855888541359497
0.00150000000000009,-0.757572062936711
0.00224999999999997,-0.580086537096489
0.00299999999999985,-0.452952704297222
0.00375000000000006,-0.306236420115662
0.00449999999999994,-0.160720288328983
0.00525000000000015,-0.0108800837653774
0.00600000000000003,0.131879859647276
0.00674999999999991,0.298887075866721
0.00750000000000012,0.428348352422413
0.00825,0.755582278204085
0.00899999999999987,0.881664141554885
0.00975000000000008,0.84348699219699
0.0105,0.958697200035958
0.0112499999999998,1.22718154723598
0.0120000000000001,1.26506330060546
0.0127499999999999,1.37755730390562
0.0135000000000001,1.49570305625531
0.01425,1.69271559296921
0.0149999999999999,1.80487549149779
0.0157500000000001,1.95326067075471
0.0165,2.04851773826462
0.0172499999999999,2.17377758307483
0.0180000000000001,2.33119373910458
0.01875,2.45062052411502
0.0194999999999998,2.55542374918766
0.02025,2.77286736229142
0.0209999999999999,2.83554029342261
0.0217500000000001,2.9040160626194
0.0225,3.01374105236695
0.0232499999999999,3.15359016267379
0.0240000000000001,3.28803430043689
0.02475,3.32717454376258
0.0254999999999999,3.55355296475645
0.0262500000000001,3.69956665288182
0.027,3.72404653939553
0.02775,3.86443917172779
0.0285,4.08526579136354
0.0292499999999999,4.16840801016728
0.0300000000000001,4.24118390820853
0.03075,4.37538016709421
0.0314999999999999,4.49522101253995
0.0322500000000001,4.63109254058125
0.033,4.73091594634966
0.0337499999999999,4.86872969035864
0.0345000000000001,4.97096112151408
0.0352499999999999,5.0683629053076
0.036,5.12587011764557
0.03675,5.33774813522744
0.0374999999999999,5.41819555327911
0.0382500000000001,5.48426424769538
0.039,5.77478587959455
0.0397499999999999,5.71768813776373
0.0405000000000001,5.88934416515524
0.04125,5.95817709909942
0.0419999999999999,6.06796818055225
0.0427500000000001,6.20564847368647
0.0434999999999999,6.26145490425369
0.0442500000000002,6.42102880316197
0.045,6.50754099555397
0.0457499999999999,6.61379095975697
0.0465000000000001,6.72238979146363
0.04725,6.82713672973953
0.0479999999999999,6.94355305787825
0.0487500000000001,7.0767051079178
0.0495,7.16493769788433
0.0502499999999999,7.26649621872372
0.0510000000000001,7.47613120904797
0.0517499999999999,7.51273975218074
0.0525000000000002,7.53025951281053
0.05325,7.69014227891606
0.0539999999999999,7.72919924624151
0.0547500000000001,7.91797704734227
0.0555,7.96303207505564
0.0562499999999999,8.06202365889973
0.0570000000000001,8.14742581675337
0.05775,8.36460217650181
0.0584999999999998,8.42993478854875
0.0592500000000001,8.53862255166396
0.0599999999999999,8.59613791299327
0.0607500000000002,8.66957826224472
0.0615,8.79372741188425
0.0622499999999999,8.89309616841924
0.0630000000000001,9.01439240159541
0.06375,9.05559520070542
0.0644999999999999,9.18250897324289
0.0652500000000001,9.24362389985723
0.066,9.35457094750564
0.06675,9.44544152217459
0.0675000000000001,9.60355491902338
0.0682499999999999,9.64178254026981
0.0690000000000001,9.77891916855386
0.06975,9.82084777588858
0.0704999999999999,9.90685489170438
0.0712500000000001,10.0258909914871
0.072,10.0455762998409
0.0727499999999999,10.1324780771378
0.0735000000000001,10.2631026730711
0.07425,10.3082709439508
0.075,10.4614357144492
0.0757500000000001,10.523430610283
0.0764999999999999,10.5733579578104
0.0772500000000001,10.6328492746887
0.078,10.6888204298592
0.0787499999999999,10.7924065018623
0.0795000000000001,10.9005103977005
0.08025,10.9311382903964
0.0809999999999999,11.0388984237532
0.0817500000000001,11.0647359458802
0.0824999999999999,11.1828050229698
0.08325,11.2935040462132
0.084,11.2361976730723
0.0847499999999999,11.3151805729883
0.0855000000000001,11.4432346060649
0.08625,11.5277246483394
0.0869999999999999,11.5191530973228
0.0877500000000001,11.6260247874067
0.0885,11.5787930784383
0.0892499999999999,11.7160667588799
0.0900000000000001,11.7450599375025
0.09075,11.8645962778845
0.0915,11.824856976209
0.09225,12.0180934204877
0.0929999999999999,12.0062891367968
0.0937500000000001,12.0887811231015
0.0945,12.1446982791795
0.0952499999999999,12.1940658462716
0.0960000000000001,12.2187365308147
0.09675,12.3281094535785
0.0974999999999999,12.3782243440678
0.0982500000000001,12.3348789513296
0.0989999999999999,12.4126888392444
0.09975,12.5658032461774
0.1005,12.4979432286319
0.10125,12.5953850425196
0.102,12.6095823618953
0.10275,12.6214328687375
0.1035,12.7104496225414
0.10425,12.7239522652537
0.105,12.7470362574147
0.10575,12.7299988722309
0.1065,12.8157489436004
0.10725,12.8321454697213
0.108,12.9162908580949
0.10875,12.9808527149242
0.1095,12.9501205830082
0.11025,12.9501768064683
0.111,12.9568139053785
0.11175,12.97800487026
0.1125,13.0614112527805
0.11325,13.1271739254542
0.114,13.1031430152297
0.11475,13.0863259756432
0.1155,13.149296300289
0.11625,13.1361055604536
0.117,13.190826516263
0.11775,13.1899713183632
0.1185,13.1232752651649
0.11925,13.1983538898975
0.12,13.2255782090112
0.12075,13.266668840663
0.1215,13.1993718337474
0.12225,13.3010574712522
0.123,13.2236834520791
0.12375,13.2647241266227
0.1245,13.2382998537236
0.12525,13.1801892304
0.126,13.253295267497
0.12675,13.3103010562755
