strain,stress_z_GPa,stress_x_GPa,stress_y_GPa,temp_K,pe_eV_atom,lx,ly,lz
0.0,-0.7535850604872733,-1.034368185135345,-0.9014488945778547,298.411952862545,-8.380600718815755,42.6,42.6,170.4
0.000749999999999878,-0.716590514098678,-1.024751308534052,-0.892576323360704,298.6266015928958,-8.380037623096168,42.6,42.6,170.5278
0.00150000000000009,-0.6709023109842444,-0.9980848802718878,-0.8669750562526787,298.350506282315,-8.37947930776903,42.6,42.6,170.6556
0.00224999999999997,-0.5833177628687234,-0.9647198812917674,-0.8525797075258325,297.55792400149403,-8.37817126954434,42.6,42.6,170.7834
0.00299999999999985,-0.5180769656167162,-0.9136076192548984,-0.8244662908136039,297.4877438015068,-8.376803559331307,42.6,42.6,170.9112
0.00375000000000006,-0.4439188966417419,-0.8741046244378967,-0.7954534432644316,297.72340416441136,-8.375617408456915,42.6,42.6,171.039
0.00449999999999994,-0.3484070305753766,-0.8277302691850542,-0.7609244986428945,297.9472694642118,-8.374660562228797,42.6,42.6,171.1668
0.00525000000000015,-0.2462184877938572,-0.7775746770032754,-0.7202608291207461,298.89374437074196,-8.37387936342854,42.6,42.6,171.2946
0.00600000000000003,-0.10191716690002564,-0.69511613346273,-0.6489003828078244,300.02651167264156,-8.373530223166057,42.6,42.6,171.4224
0.00674999999999991,0.051531195844458574,-0.6292509610614481,-0.5768848475311948,300.544430748148,-8.373353902680822,42.6,42.6,171.5502
0.00750000000000012,0.2039296707934808,-0.5553341590153951,-0.5032168821045871,300.1389178840288,-8.373298777992257,42.6,42.6,171.678
0.00825,0.35535454098925723,-0.46136806421727916,-0.4086664849776908,300.4865059200098,-8.373186022704132,42.6,42.6,171.8058
0.00899999999999987,0.5071313563120974,-0.36312596021537386,-0.3265523235626794,299.6699386126328,-8.373051600187624,42.6,42.6,171.9336
0.00975000000000008,0.626962160925702,-0.282830321261802,-0.2483902237419401,300.358623369077,-8.372938085726279,42.6,42.6,172.0614
0.0105,0.7897752851289785,-0.1837923973338602,-0.1510559519293168,300.3887057440814,-8.3728824184394,42.6,42.6,172.1892
0.0112499999999998,0.9115799295620267,-0.1099751852551476,-0.08083436091105536,300.2840547185558,-8.372702251795836,42.6,42.6,172.317
0.0120000000000001,1.0503256552483293,-0.02584107748949499,-0.006320152745210361,299.914206735677,-8.372533275963239,42.6,42.6,172.4448
0.0127499999999999,1.1895339565110097,0.04362935282035561,0.07029494814202623,300.25983305963643,-8.372450464953884,42.6,42.6,172.5726
0.0135000000000001,1.330783082371118,0.1294316954236192,0.15549430325893435,300.1988230285492,-8.372170214015963,42.6,42.6,172.7004
0.01425,1.442568930160788,0.2068620144041306,0.22738217734147387,300.0684018502882,-8.371945577654566,42.6,42.6,172.8282
0.0149999999999999,1.579656705766738,0.294157551953214,0.3140322821384612,300.19513479675163,-8.371795750194087,42.6,42.6,172.956
0.0157500000000001,1.723014324455108,0.383710630917547,0.3882611550524822,300.3412876918828,-8.371590912843349,42.6,42.6,173.0838
0.0165,1.848547212911604,0.46010431126602624,0.456489328480804,300.0316762340746,-8.37131699397054,42.6,42.6,173.2116
0.0172499999999999,1.97393008203391,0.5250436446426155,0.5247115743369352,299.3755568256668,-8.371120976332225,42.6,42.6,173.3394
0.0180000000000001,2.100078949505496,0.5825104203355156,0.5800400010697515,299.9123299656738,-8.370961866774168,42.6,42.6,173.4672
0.01875,2.2189746745749637,0.6550236452901416,0.6545049474083501,299.5986033061892,-8.370702564802938,42.6,42.6,173.595
