strain,stress_z_GPa,stress_x_GPa,stress_y_GPa,temp_K,pe_eV_atom,lx,ly,lz
0.0,-0.39940941911438826,-0.4410519423727057,-0.4354515217283253,296.89385774410135,-8.350065115612557,42.6,42.6,170.4
0.000749999999999878,-0.3300624404594285,-0.3988715599194598,-0.4110741815415915,297.51931274787773,-8.350038510811439,42.6,42.6,170.5278
0.00150000000000009,-0.24899105748335898,-0.3442665167095392,-0.3683237762727254,297.9483508295026,-8.349914375620127,42.6,42.6,170.6556
0.00224999999999997,-0.09165794123135995,-0.2619013206442255,-0.3262813320491366,312.07986353674784,-8.34958521490798,42.6,42.6,170.7834
0.00299999999999985,0.08032157445535443,-0.15982096380496774,-0.23725981937711524,315.6177335160426,-8.349849165288454,42.6,42.6,170.9112
0.00375000000000006,0.24704038925201002,-0.040535499238503525,-0.13427543849496307,313.16708485471435,-8.350201674192283,42.6,42.6,171.039
0.00449999999999994,0.42626167384459024,0.05618832953899529,-0.03197703246676804,313.93607470482345,-8.35007744282289,42.6,42.6,171.1668
0.00525000000000015,0.5753678592103553,0.13946692180191866,0.04447606667454916,314.4746480636024,-8.350066463333672,42.6,42.6,171.2946
0.00600000000000003,0.7352937169916481,0.2249872841294566,0.17767901193172417,301.51174669117717,-8.350166762425067,42.6,42.6,171.4224
0.00674999999999991,0.8784349995584533,0.3025394326223504,0.2657835831523844,299.06987367661424,-8.349662832896792,42.6,42.6,171.5502
0.00750000000000012,1.0109309230361871,0.35125029881327385,0.31063461363545264,300.65119453868283,-8.349192732255688,42.6,42.6,171.678
0.00825,1.1346758996990949,0.4224618316374668,0.3895035073241196,300.18264256456143,-8.349091921231945,42.6,42.6,171.8058
0.00899999999999987,1.274801256139438,0.48771298912030137,0.469645244117429,299.9174656515046,-8.34892191452573,42.6,42.6,171.9336
0.00975000000000008,1.392828323172078,0.5630974235191365,0.5264170207250236,301.3235820035908,-8.348655543487713,42.6,42.6,172.0614
0.0105,1.5260286793320819,0.6357834244235222,0.5938968796880817,299.925525781729,-8.34857615024944,42.6,42.6,172.1892
0.0112499999999998,1.6710315582109303,0.7187699153496726,0.6997203424998683,300.81384926943235,-8.348384698157725,42.6,42.6,172.317
0.0120000000000001,1.816708267435212,0.8059925687986791,0.766980617672969,300.7768418699576,-8.348267156492447,42.6,42.6,172.4448
0.0127499999999999,1.957279791592854,0.8869868171885147,0.8590865060105466,300.4463817458284,-8.348158217641933,42.6,42.6,172.5726
0.0135000000000001,2.1026500594395396,0.9590454500492196,0.9286233498269081,300.3802635673766,-8.34806405540959,42.6,42.6,172.7004
0.01425,2.254602400123566,1.0509328975759176,0.9970990053970116,309.3434632165342,-8.348135505236478,42.6,42.6,172.8282
0.0149999999999999,2.409708107263674,1.140455179540878,1.0588624382743288,309.0104943128216,-8.348498415414898,42.6,42.6,172.956
0.0157500000000001,2.5447775944917543,1.218621891268602,1.1379147348190881,306.9541520319662,-8.348345803535617,42.6,42.6,173.0838
0.0165,2.6490102934677457,1.281663310830062,1.165682860761684,308.07053011095957,-8.347944885789612,42.6,42.6,173.2116
0.0172499999999999,2.786463684958052,1.3499189045669842,1.252066042171382,307.1582918789636,-8.347718780631922,42.6,42.6,173.3394
0.0180000000000001,2.897554936742938,1.3995360850229879,1.320215286805062,298.9365657600466,-8.34718027230765,42.6,42.6,173.4672
0.01875,2.980875022390306,1.464181954798404,1.389156279906652,298.8515396031538,-8.346250464281653,42.6,42.6,173.595
0.0194999999999998,3.0882764818363375,1.525637646058432,1.465161307183336,300.3070692909876,-8.34590935710329,42.6,42.6,173.7228
0.02025,3.2453625850003043,1.610163166576972,1.5836172714704682,299.75940073076424,-8.34570394247238,42.6,42.6,173.8506
0.0209999999999999,3.3607247684534842,1.69071363369745,1.644651795198752,300.3392473903198,-8.345441637674583,42.6,42.6,173.9784
0.0217500000000001,3.4936201529630218,1.772300446476932,1.723987515151108,300.2093152893556,-8.345205077757592,42.6,42.6,174.1062
0.0225,3.628852999113962,1.8299164600376219,1.7873099835954118,300.36534940451577,-8.344964797341504,42.6,42.6,174.234
0.0232499999999999,3.76410800826216,1.882208414651922,1.841702938539618,300.75454113859035,-8.34468295957172,42.6,42.6,174.3618
0.0240000000000001,3.8788385715304003,1.9447358893155642,1.8772357764545518,300.64342877367915,-8.344431180467684,42.6,42.6,174.4896
0.02475,4.011398402778481,2.02942678528309,1.9666154795766162,300.4412434380366,-8.34409610479104,42.6,42.6,174.6174
0.0254999999999999,4.1190901553748205,2.09688316165156,2.0355547005945738,300.468632753917,-8.343763652751855,42.6,42.6,174.7452
0.0262500000000001,4.24235216701829,2.161959863290012,2.1075026272812343,300.450310257627,-8.343452337901933,42.6,42.6,174.873
0.027,4.366121732758527,2.248774805777284,2.1895027868241677,300.53125508192244,-8.343130101594108,42.6,42.6,175.0008
