Engineering strain,Tensile stress (GPa)
0.1305,13.5954082133949
0.13125,13.5829052279099
0.132,13.6296135903157
0.13275,13.7164712859143
0.1335,13.6500924238206
0.13425,13.6782482390895
0.135,13.7366770064664
0.13575,13.7432631269488
0.1365,13.7471878732586
0.13725,13.7705972848152
0.138,13.7541311524934
0.13875,13.7867113667872
0.1395,13.7700445804478
0.14025,13.7206534357929
0.141,13.7980275671904
0.14175,13.8917110226917
0.1425,13.8512517125573
0.14325,13.897651128841
0.144,13.9758738354518
0.14475,13.9151044478999
0.1455,14.005360927625
0.14625,13.9085039232799
0.147,13.9954034536351
0.14775,14.0087950510988
0.1485,14.0422104586148
0.14925,13.9963106456603
0.15,14.0772846224053
0.15075,14.0490517617852
0.1515,14.1267854982015
0.15225,14.1194652385093
0.153,14.1082904379375
0.15375,14.1292554248932
0.1545,14.1882353781941
0.15525,14.2141346175006
0.156,14.2517474410096
0.15675,14.0393654590239
0.1575,14.0783100465838
0.15825,14.2380146684321
0.159,14.1384832794258
0.15975,14.1258296116622
0.1605,14.0985572154578
0.16125,14.1940368854143
0.162,14.1278483398578
0.16275,14.1852654064599
0.1635,13.9746923379851
0.16425,14.0962694481088
0.165,13.9666080909294
0.16575,13.7617315241974
0.1665,13.4401809863279
0.16725,12.8377089701352
0.168,11.9383223514505
0.16875,10.5502160443773
0.1695,8.9663687933969
0.17025,6.99734229862536
0.171,4.99042498192408
0.17175,2.75339709095679
0.1725,0.136307765398408
0.17325,-2.82895522012276
0.174,-5.8929095361119
0.17475,-8.35309077280341
0.1755,-5.22585124760809
0.17625,-3.37480250030338
0.177,-1.06741181632146
0.17775,1.01798931711392
0.1785,2.72286801619582
0.17925,3.53003719331354
0.18,3.72233651716339
0.18075,3.24101950321234
0.1815,2.29049066169335
0.18225,0.875570561625091
0.183,-1.17075105769119
0.18375,-2.97001168409518
0.1845,-4.19442622824693
0.18525,-4.12548344147247
0.186,-3.23373219229896
0.18675,-1.72012632695784
0.1875,0.0224553139650691
0.18825,1.73430033937438
0.189,2.71920790145138
0.18975,3.33579126328759
0.1905,3.25776501305711
0.19125,2.72577737909263
0.192,1.59377345740458
0.19275,0.120499000273952
0.1935,-1.53239755662222
0.19425,-2.9365205719384
0.195,-3.65038347773539
0.19575,-3.48996368799154
0.1965,-2.5382454900266
0.19725,-1.12070354927741
0.198,0.505345983020926
0.19875,1.78785907297522
0.1995,2.61136653110719
0.20025,3.06935367465209
0.201,2.8739332038667
0.20175,2.48241162257214
0.2025,1.56653967319291
0.20325,0.0951465855095329
0.204,-1.15584105881551
0.20475,-2.38396264992054
0.2055,-2.87983437445087
0.20625,-2.95575512596529
0.207,-2.25337997238514
0.20775,-1.15902515293401
0.2085,0.109673334912913
0.20925,1.39825771281154
0.21,2.07184951439179
0.21075,2.51200290730508
0.2115,2.65039798452879
0.21225,2.09624765319643
0.213,1.42679620349611
0.21375,0.325253428399709
0.2145,-1.02303300083335
0.21525,-1.92106279221196
0.216,-2.56825083204323
0.21675,-2.54504842987979
0.2175,-2.09349777694128
0.21825,-1.06402550512964
0.219,0.200877531289008
0.21975,1.00033084961789
0.2205,1.75286885492997
0.22125,2.16926654177201
0.222,2.21807526850524
0.22275,1.89931931413453
0.2235,1.15073267326578
0.22425,0.265627933581255
0.225,-0.802259617140204
0.22575,-1.61409219878783
0.2265,-2.19693802816294
0.22725,-2.29408401230837
0.228,-1.77303569076236
0.22875,-0.941150610620516
0.2295,0.0461663953194818
0.23025,0.97887409981044
0.231,1.55961158116103
0.23175,1.94035876545875
0.2325,2.03304811720309
0.23325,1.72108647317425
0.234,1.08791409333267
0.23475,0.185631721120775
0.2355,-0.762862599462161
0.23625,-1.53842233919635
0.237,-1.97007328071669
0.23775,-1.98071351368251
0.2385,-1.62669387723037
0.23925,-0.832055878241244
0.24,0.0718601605645539
0.24075,0.809520764324757
0.2415,1.41773304988071
0.24225,1.64872546149233
0.243,1.79283554649649
0.24375,1.48177482856055
0.2445,0.829777875968119
0.24525,0.0481499478660652
0.246,-0.68775898870587
0.24675,-1.3511565367894
0.2475,-1.77128280282774
0.24825,-1.79767458097386
0.249,-1.37542991619326
0.24975,-0.711481687087147
0.2505,-0.0211310393759504
0.25125,0.806702862997041
0.252,1.24569495166463
0.25275,1.52542851633011
0.2535,1.59937506765856
0.25425,1.26935699549327
0.255,0.707979320264898
0.25575,0.000829871902969647
0.2565,-0.646645930990463
0.25725,-1.19104723639882
0.258,-1.63908472818772
