Engineering strain,Tensile stress (GPa)
0.0892499999999999,11.6990456073245
0.0900000000000001,11.7318621067116
0.09075,11.8792188781859
0.0915,11.9112431218151
0.09225,11.978588670417
0.0929999999999999,12.0602235388086
0.0937500000000001,12.0704703321335
0.0945,12.1417438460044
0.0952499999999999,12.2517690231346
0.0960000000000001,12.266256571059
0.09675,12.2895219907622
0.0974999999999999,12.3867069518206
0.0982500000000001,12.3874852788425
0.0989999999999999,12.4196638139511
0.09975,12.4195730491915
0.1005,12.5601450824256
0.10125,12.5368964216247
0.102,12.621291328821
0.10275,12.7561682645961
0.1035,12.7282782974544
0.10425,12.69212553232
0.105,12.8440759115823
0.10575,12.771544057363
0.1065,12.8710309195345
0.10725,12.8261848503766
0.108,12.8551073302416
0.10875,12.8601729037911
0.1095,12.9208941311417
0.11025,12.9412758164741
0.111,12.9887770457161
0.11175,13.0284788160073
0.1125,13.0929282180107
0.11325,12.9957699152269
0.114,12.9948570568816
0.11475,13.0221113643898
0.1155,12.9609543128078
0.11625,13.0557474775208
0.117,12.938172898056
0.11775,12.9593720474696
0.1185,13.0033786764843
0.11925,12.9872003504541
0.12,13.0515013645838
0.12075,13.0979661885479
0.1215,13.0854975901145
0.12225,13.1043666838266
0.123,13.0832252350579
0.12375,13.1079192341374
0.1245,13.1457441184851
0.12525,13.2084734307226
0.126,13.1409168770627
0.12675,13.1576122456471
0.1275,13.1836167089316
0.12825,13.205358419757
0.129,13.1731985558
0.12975,13.2243086346587
0.1305,13.2204556153668
0.13125,13.2768975570917
0.132,13.2600545607933
0.13275,13.31451062266
0.1335,13.1873178207943
0.13425,13.3457591701304
0.135,13.2873128020354
0.13575,13.2690883525274
0.1365,13.362423274112
0.13725,13.3453652731432
0.138,13.3613528177013
0.13875,13.3931667047481
0.1395,13.3675247593582
0.14025,13.3986030690809
0.141,13.5118004947198
0.14175,13.3914880858331
0.1425,13.3891919852106
0.14325,13.4126797395497
0.144,13.4224099096021
0.14475,13.556094296113
0.1455,13.5751565310772
0.14625,13.4489014732449
0.147,13.4357419148975
0.14775,13.5027384614086
0.1485,13.5422466044551
0.14925,13.5044751849596
0.15,13.4813861933772
0.15075,13.4576948416637
0.1515,13.4096763622976
0.15225,13.4330697413043
0.153,13.4302780247317
0.15375,13.510969349772
0.1545,13.3803484176981
0.15525,13.4060630896152
0.156,13.3496233423516
0.15675,13.2703093413645
0.1575,12.8083823057903
0.15825,13.2140989923421
0.159,13.2694254266314
0.15975,13.0641923578799
0.1605,12.6074250465349
0.16125,12.1660050851122
0.162,11.3073873082055
0.16275,9.78556441507874
0.1635,7.96771794188462
0.16425,6.27909061673219
0.165,4.34713102464542
0.16575,2.51990267827946
0.1665,0.711947315697655
0.16725,-1.39633764583215
0.168,-3.0781160536164
0.16875,-4.30796940414829
0.1695,-4.51326906922639
0.17025,-3.6937980778023
0.171,-2.34560582514152
0.17175,-0.357569235355633
0.1725,1.43796264584583
0.17325,2.68304946372128
0.174,3.35825530157756
0.17475,3.61285819386298
0.1755,3.58512428893112
0.17625,2.76411635176669
0.177,1.40662066981551
0.17775,-0.317662813027854
0.1785,-2.19152949066723
0.17925,-3.58363486481939
0.18,-4.31907399498715
0.18075,-3.86457028644907
0.1815,-2.51454695282421
0.18225,-0.685269683092714
0.183,0.912414545554762
0.18375,2.07681222682813
0.1845,3.07217538298875
0.18525,3.45871838488184
0.186,3.40552986466765
0.18675,2.75183314880381
0.1875,1.53951525943483
0.18825,0.123705859027388
0.189,-1.3849039571203
0.18975,-2.73349025045109
0.1905,-3.54376167914704
0.19125,-3.50122110975241
0.192,-2.57144342325113
0.19275,-1.20210743136509
0.1935,0.220529902055759
0.19425,1.53164515545165
0.195,2.4109728277944
0.19575,2.94652116426206
0.1965,3.02213664134361
0.19725,2.52673836320997
0.198,1.74702816066398
0.19875,0.552377346243218
0.1995,-0.745191395517766
0.20025,-1.95909870732757
0.201,-2.91275466855621
0.20175,-3.21568884784796
0.2025,-2.67131134001837
0.20325,-1.5110312285329
0.204,-0.243314225940753
0.20475,1.03125738441237
0.2055,1.9321535993006
0.20625,2.51084439422859
0.207,2.64476588430308
0.20775,2.38821973967028
0.2085,1.83245654241934
0.20925,0.835756097241338
0.21,-0.298769420936059
0.21075,-1.5703208754768
0.2115,-2.44478819698736
0.21225,-2.92608399243195
0.213,-2.60388079172817
0.21375,-1.6886987194464
0.2145,-0.530715491481721
0.21525,0.660345971953747
0.216,1.63966514895689
0.21675,2.2163780416313
0.2175,2.45537625485499
0.21825,2.33377602910526
0.219,1.79230506819204
0.21975,0.916678666152168
0.2205,-0.116744063294095
0.22125,-1.27172380407535
0.222,-2.18252141551996
0.22275,-2.51950494428925
0.2235,-2.35264515686568
0.22425,-1.61430312483494
0.225,-0.637489925303561
0.22575,0.431218778527266
0.2265,1.30952978334049
0.22725,1.96555332168474
0.228,2.17586447508362
0.22875,2.1343571216606
0.2295,1.69446926763687
0.23025,0.911641677918116
0.231,0.060138618244942
0.23175,-0.991569226528288
0.2325,-1.88435653044601
0.23325,-2.26904199812521
0.234,-2.21029237295131
0.23475,-1.64217670287083
0.2355,-0.735753575380776
0.23625,0.214549806451891
0.237,1.05995645034038
0.23775,1.66095072248362
0.2385,1.9768984778906
0.23925,1.93950633464445
0.24,1.64599874337105
0.24075,0.911431233608132
0.2415,0.149083376236799
0.24225,-0.771207068732324
0.243,-1.61415439714579
0.24375,-2.08110245633256
0.2445,-2.03941599597399
0.24525,-1.53126420638618
0.246,-0.785241298101926
0.24675,0.175609984961692
0.2475,0.867913831799021
0.24825,1.53080625697315
0.249,1.83188596137154
0.24975,1.76941906018211
0.2505,1.39970062161907
0.25125,0.831544463222493
0.252,0.146138887317022
0.25275,-0.622331155718162
0.2535,-1.39310701781997
0.25425,-1.81589528293557
0.255,-1.85540408376503
0.25575,-1.50808959487774
0.2565,-0.718227955450962
0.25725,0.110659399993329
0.258,0.755641883000339
0.25875,1.35405521060274
0.2595,1.56322020022361
0.26025,1.60835206465103
0.261,1.26400649249417
0.26175,0.812133188483728
0.2625,0.095057570022497
0.26325,-0.605492256541665
0.264,-1.25892390301212
0.26475,-1.6324352697156
0.2655,-1.5917352969139
0.26625,-1.27841168497797
0.267,-0.620751309420158
0.26775,0.00729233458736735
0.2685,0.74444286939345
0.26925,1.16804793921265
0.27,1.38287504488419
0.27075,1.45071086021814
0.2715,1.12132043085696
0.27225,0.752799423767051
0.273,0.0532751661508485
0.27375,-0.571604887901022
0.2745,-1.06646179643059
0.27525,-1.45493359395993
0.276,-1.40507414982823
0.27675,-1.07669712429681
0.2775,-0.586657555464291
0.27825,0.0222207917449648
0.279,0.676290778509149
0.27975,1.0836291593225
0.2805,1.32082952000677
0.28125,1.27395766731519
0.282,1.0137305903939
0.28275,0.637645344490256
0.2835,0.0746487611032784
0.28425,-0.493081897862258
0.285,-0.998865307275755
0.28575,-1.34747750062863
0.2865,-1.33152848768674
0.28725,-1.00792928247596
0.288,-0.472983823008489
0.28875,0.0879014909427272
0.2895,0.618129565601208
0.29025,1.02068243921197
0.291,1.1575580451023
0.29175,1.22568323452964
0.2925,0.998710053614105
0.29325,0.560869063590216
0.294,0.0706700552078226
0.29475,-0.510383828621851
0.2955,-1.02367767368642
0.29625,-1.29975451792474
0.297,-1.1961335224016
0.29775,-0.880053038492134
0.2985,-0.443982423710893
0.29925,0.16108755173038
0.3,0.620145546308084
