LAMMPS data file via write_data, version 2 Aug 2023, timestep = 39, units = metal

16148 atoms
6 atom types

0 56.8 xlo xhi
0 56.8 ylo yhi
0 56.8 zlo zhi

Masses

1 55.845
2 51.9961
3 12.011
4 54.938
5 28.0855
6 183.84

Atoms # atomic

15980 1 55.35107832553285 55.36335668413161 26.95815806188961 0 0 0
2 1 1.4148425232501214 1.4255480732006873 1.4021799957675394 0 0 0
3 1 56.778767258667195 0.030920168249380837 2.8267290678756614 -1 0 0
41 1 0.0046121783405727226 2.825559187847349 0.0034606733610663652 0 0 0
43 1 0.01018476595677917 2.860549057540556 2.85633735865046 0 0 0
15979 2 53.94795243705338 54.010810844334735 25.576119076150896 0 0 0
803 1 2.8400452877155344 0.0038510359814449393 2.8170186683093807 0 0 0
15180 1 52.56579653644991 55.41295236103324 26.98094213911098 0 0 0
843 1 2.8259996952534356 2.8325737898413683 2.8080870461728673 0 0 0
802 1 4.24892796060184 1.4200038163503501 1.4050767657096404 0 0 0
15179 1 51.21019338672443 54.02174259576414 25.505132661517397 0 0 0
1602 2 7.057681787105036 1.4721093262393485 1.391390353466114 0 0 0
1603 1 5.667531068422316 0.014071681852292229 2.8052864043893866 0 0 0
14380 2 49.70853356831287 55.44466224557623 26.99524552306959 0 0 0
1643 1 5.663407965666998 2.833078439109144 2.8264849521363735 0 0 0
2401 1 8.494803263320858 0.0311564645825476 0.005872226517733829 0 0 0
2402 1 9.898987492442503 1.4301670878800725 1.4154049344549804 0 0 0
2403 2 8.522896486758151 0.008124732121927991 2.8230839056777683 0 0 0
14379 1 48.262131811532846 54.021195726640514 25.535354939713592 0 0 0
2443 1 8.485938375158963 2.837514502815698 2.819154630826977 0 0 0
13580 1 46.859327544528924 55.38748276589445 27.016059498466372 0 0 0
3203 1 11.342714047866721 0.01002660383383914 2.84182857582973 0 0 0
3241 1 11.330804566182207 2.852784063261826 0.008195424579551979 0 0 0
3243 1 11.340417030691853 2.8465258108968388 2.7856893768182056 0 0 0
3202 1 12.788941149153578 1.4266959754896043 1.4239451294933565 0 0 0
