strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K pe_eV_atom lx ly lz
0 -0.888788932519887 -1.10528234338986 -0.917053676900758 297.399413660063 -8.38174271747107 42.6 42.6 170.4
0.000749999999999878 -0.76922995336103 -1.07583002204751 -0.950308919741338 298.125785933082 -8.38065142986654 42.6 42.6 170.5278
0.00150000000000009 -0.602736295580903 -0.921992189968665 -0.836984087091468 299.71065899449 -8.37940800910965 42.6 42.6 170.6556
0.00224999999999997 -0.605606874932892 -0.995900678730173 -0.865958609709252 299.270547783948 -8.37834833593741 42.6 42.6 170.7834
0.00299999999999985 -0.48814949852651 -0.891419167223231 -0.764569987820577 297.246125039992 -8.37724604646048 42.6 42.6 170.9112
0.00375000000000006 -0.450866191942282 -0.938457348489258 -0.845076933266527 293.436502255958 -8.37520252634762 42.6 42.6 171.039
0.00449999999999994 -0.443025967100994 -0.820268711863165 -0.809741836180196 297.774884933146 -8.37381287880138 42.6 42.6 171.1668
0.00525000000000015 -0.231945950706031 -0.724477215883657 -0.691919849345606 300.888960809013 -8.37347725473769 42.6 42.6 171.2946
0.00600000000000003 -0.128047544601066 -0.76402890246596 -0.693313886601566 300.38987428295 -8.37356410479682 42.6 42.6 171.4224
0.00674999999999991 0.0227932153810869 -0.640641206314337 -0.561251640209835 301.978499572643 -8.37334005245919 42.6 42.6 171.5502
0.00750000000000012 0.270640412526876 -0.526164630786531 -0.488274701701919 299.100338765456 -8.37345682503521 42.6 42.6 171.678
0.00825 0.324215846621427 -0.490942849856755 -0.449664159797048 300.364480310678 -8.37293127637519 42.6 42.6 171.8058
0.00899999999999987 0.53004642403908 -0.354893205653392 -0.323580022212568 298.861396488417 -8.37320163129487 42.6 42.6 171.9336
0.00975000000000008 0.629076806377816 -0.294198428475381 -0.220561900967084 302.127814462855 -8.3730003283562 42.6 42.6 172.0614
0.0105 0.781677291995288 -0.14943068630481 -0.150680833134778 297.895663035758 -8.37266793987665 42.6 42.6 172.1892
0.0112499999999998 0.869794435594899 -0.124686436018672 -0.0974642025982226 302.543762547677 -8.37288925272849 42.6 42.6 172.317
0.0120000000000001 1.13828146763781 0.00424676978295396 0.0370071992660685 300.5148921857 -8.37265293994079 42.6 42.6 172.4448
0.0127499999999999 1.13906964620432 0.0141928547401711 0.0275279328787393 298.338141360789 -8.37230079807705 42.6 42.6 172.5726
0.0135000000000001 1.32280543480933 0.126472110352882 0.152009139862141 300.278574548461 -8.37215544919321 42.6 42.6 172.7004
0.01425 1.47771879830869 0.197921465244443 0.232394671301405 299.623794655555 -8.37225388482988 42.6 42.6 172.8282
0.0149999999999999 1.57604006489544 0.304325276997646 0.328532572986318 302.238712392241 -8.37148799803889 42.6 42.6 172.956
0.0157500000000001 1.69721070658616 0.391398364685511 0.396446569678766 299.862786294395 -8.3715297581338 42.6 42.6 173.0838
0.0165 1.82450852423407 0.450670542485588 0.460778456863676 298.971806093106 -8.37155166077466 42.6 42.6 173.2116
0.0172499999999999 2.03959352825118 0.574237505174547 0.523153504432246 301.009339024117 -8.37113126243951 42.6 42.6 173.3394
0.0180000000000001 2.10538324059117 0.579889866986839 0.573535538443014 298.075737366514 -8.37088429046584 42.6 42.6 173.4672
0.01875 2.20295441050697 0.629021943880593 0.669643802266974 298.958115350202 -8.37050790984732 42.6 42.6 173.595
0.0194999999999998 2.32795504394409 0.678732243150011 0.673088703342848 302.54665199443 -8.37073421034351 42.6 42.6 173.7228
0.02025 2.41898714958141 0.813236667258718 0.833103188556669 297.403172795683 -8.37025515091851 42.6 42.6 173.8506
0.0209999999999999 2.6246018359354 0.862480202772965 0.935384244887664 302.521292037712 -8.3700728822972 42.6 42.6 173.9784
0.0217500000000001 2.67948775639855 0.901435212193447 0.964369524944197 297.290507144521 -8.3696313313393 42.6 42.6 174.1062
0.0225 2.84775966984055 1.05871547425934 1.08600957729668 301.659881554143 -8.36982242048578 42.6 42.6 174.234
0.0232499999999999 2.94277578154671 1.10164082551202 1.07737190081525 298.94756216403 -8.36919185816157 42.6 42.6 174.3618
0.0240000000000001 3.02952327701805 1.22348575167441 1.18395452564217 300.798800971227 -8.36908666359145 42.6 42.6 174.4896
0.02475 3.24647988321462 1.23596966247996 1.23551210953657 299.718979206929 -8.36866353932149 42.6 42.6 174.6174
0.0254999999999999 3.35766394805379 1.3854332140236 1.35589623737047 300.367688154372 -8.36892946932939 42.6 42.6 174.7452
0.0262500000000001 3.43934182201369 1.3847685644821 1.33188134890458 298.789052914896 -8.36794300592545 42.6 42.6 174.873
0.027 3.64573599277227 1.45062241043996 1.45571468594755 298.159216880259 -8.36813007147281 42.6 42.6 175.0008
0.02775 3.66169012210531 1.51514693722108 1.51949559079029 300.304628041575 -8.36744366843545 42.6 42.6 175.1286
0.0285 3.84142062601802 1.62680497107015 1.6045361946822 297.308131198278 -8.36743075019663 42.6 42.6 175.2564
0.0292499999999999 4.00390723862373 1.68431925359487 1.69588854899509 302.688061259183 -8.3671088164853 42.6 42.6 175.3842
0.0300000000000001 4.05688382141834 1.74475647820833 1.82853831050454 298.511301213412 -8.36684569125775 42.6 42.6 175.512
0.03075 4.13066031905482 1.79220204292072 1.78673389751978 299.537481017319 -8.36611015105989 42.6 42.6 175.6398
0.0314999999999999 4.26233238080456 1.90974965472992 1.9315073641031 298.124157301206 -8.36599993796207 42.6 42.6 175.7676
0.0322500000000001 4.47381152762587 1.98697368083494 1.94806668808888 301.587405946734 -8.36575897223672 42.6 42.6 175.8954
0.033 4.50897000521559 1.98879817459416 2.0051998954768 299.961016837166 -8.36533348769567 42.6 42.6 176.0232
0.0337499999999999 4.65780794149419 2.1281347184823 2.07463432464147 298.144046511266 -8.3649175074993 42.6 42.6 176.151
0.0345000000000001 4.78128292301281 2.22631349941666 2.15959780835533 299.549839129869 -8.36450178055344 42.6 42.6 176.2788
0.0352499999999999 4.87339681167411 2.25614411181317 2.25459353562837 297.69658410879 -8.36434485023279 42.6 42.6 176.4066
0.036 4.97817956817656 2.27967550136967 2.33263975863549 300.968024904328 -8.36384943780589 42.6 42.6 176.5344
0.03675 5.05215941921795 2.3649054003842 2.33548374441079 297.085078698408 -8.36366315444783 42.6 42.6 176.6622
0.0374999999999999 5.22526799476688 2.42676389979156 2.4073014710789 301.054925550204 -8.36303991129936 42.6 42.6 176.79
0.0382500000000001 5.32769100909358 2.42430436265411 2.45940404697173 298.101743314316 -8.36295329661578 42.6 42.6 176.9178
0.039 5.4413951221381 2.60166109302007 2.57124171165305 300.963158889551 -8.36224016861645 42.6 42.6 177.0456
0.0397499999999999 5.61823073208389 2.65736309551139 2.63187874646017 298.348371814556 -8.36214321254552 42.6 42.6 177.1734
0.0405000000000001 5.58675543118507 2.68706161571445 2.69686713464619 302.393928228751 -8.36161167840053 42.6 42.6 177.3012
0.04125 5.79481119651511 2.82946090814534 2.82307223129689 299.690852683168 -8.36141788550525 42.6 42.6 177.429
